HomePlanet;Cabin;Destination;Transported
1;113600;2;0
0;113620;1;1
0;113620;3;1
2;84170;3;0
1;113630;1;1
1;112531;1;1
2;22531;1;0
-4;22531;1;1
1;113640;1;0
1;112541;1;1
1;130671;1;0
0;84371;1;0
0;112551;1;0
1;130630;1;0
1;113650;1;0
1;113660;3;0
1;130640;3;1
1;130681;1;0
1;112561;1;0
1;112571;1;1
2;650;1;0
0;84381;1;0
0;112591;1;1
1;130660;1;0
2;660;3;0
2;22541;1;1
2;22541;3;1
1;130711;1;1
1;112601;1;1
1;130731;1;1
1;130731;1;1
2;22170;1;0
2;22170;1;1
1;112611;1;0
0;112621;1;1
1;113700;2;1
1;113700;1;0
1;130670;3;1
1;130741;1;1
0;112631;1;1
2;42451;1;1
1;113720;1;0
1;112651;1;1
0;62080;1;1
2;42050;3;1
1;112661;2;0
1;113740;1;0
0;84200;1;0
1;84210;3;1
1;130690;1;0
1;113750;2;1
1;130781;1;1
0;112681;1;1
1;113770;1;1
2;42461;1;1
1;130791;2;1
1;113780;3;1
1;130700;3;0
1;130700;1;1
-4;22180;3;1
1;130710;1;0
1;130720;2;1
1;113790;3;0
1;130730;1;0
1;113810;1;0
1;112701;1;1
2;42080;1;0
2;22551;1;1
2;22190;3;1
-4;-1;1;1
2;42090;1;0
2;42090;3;0
0;112711;1;0
1;130740;1;0
1;130750;2;1
2;42471;1;1
2;42471;3;1
1;130811;1;1
1;112721;1;0
1;130831;3;1
1;130841;1;1
1;112731;2;1
1;112741;1;0
1;130770;1;0
1;-1;2;0
1;130861;3;1
1;130861;3;1
1;130861;1;1
0;84220;1;1
2;22210;1;1
0;113830;1;1
1;113840;1;0
1;130871;1;0
1;130871;1;1
1;130871;3;1
1;130790;1;0
1;113850;1;0
1;130881;1;1
2;22220;3;1
2;22220;1;0
2;22220;1;1
2;22220;3;0
2;42481;1;1
1;130891;1;1
1;130891;1;0
1;84230;3;1
1;112781;1;0
0;112791;1;1
0;112791;1;1
0;84401;3;0
0;113870;1;1
0;113870;3;1
0;84240;2;0
0;113870;1;1
1;84250;1;0
2;84260;1;0
2;84260;1;1
2;84260;3;1
2;84260;1;1
2;84260;1;0
1;113880;1;0
1;84270;2;0
2;62001;1;1
1;130820;1;1
1;112801;3;1
1;130830;2;1
2;42100;1;0
2;42100;1;1
2;42100;1;0
1;113900;1;1
2;22561;3;1
1;84280;1;0
1;130840;1;1
1;130850;-4;0
1;113930;2;0
0;84290;1;0
1;130870;1;1
2;22240;1;1
2;22240;1;1
1;130911;1;1
2;670;1;1
2;670;1;1
2;670;1;0
2;670;3;1
2;670;3;1
2;670;3;1
1;130921;1;1
0;62100;1;0
1;113950;3;0
1;130880;1;0
1;130880;1;0
1;130880;1;1
0;113960;1;1
2;811;1;1
1;130951;1;1
2;84451;3;1
2;84451;3;0
2;84451;3;1
2;42130;3;1
2;42130;3;1
2;42140;1;0
1;130890;1;1
1;130900;1;1
2;821;1;0
2;821;3;1
2;821;1;0
1;130961;1;1
1;113970;1;0
2;42491;3;1
2;42491;3;1
2;42491;3;1
2;42491;3;1
0;62031;-4;1
1;130971;1;1
1;130981;1;1
1;112861;2;0
1;112871;1;1
0;113990;1;0
0;113990;1;0
0;62120;3;0
0;84310;1;0
0;84310;1;0
1;114000;2;0
1;130920;1;1
2;42150;1;1
0;112891;1;1
0;112891;1;1
0;112891;1;0
0;62051;1;0
1;130930;1;1
1;130940;1;0
0;112901;1;1
0;84461;1;0
2;22260;1;1
2;22260;1;0
2;42501;1;1
1;114020;1;0
1;130950;2;1
1;130950;1;1
0;112921;1;0
1;114030;3;0
0;114040;2;1
0;114050;1;1
0;84320;1;0
1;112931;3;0
1;130970;1;1
0;112941;1;0
0;112941;1;1
0;112951;1;1
1;130980;2;0
1;130980;1;1
1;130980;1;1
1;114070;1;0
1;131000;1;1
1;131000;1;0
1;114080;1;0
1;131011;3;1
1;114090;3;0
1;112991;1;0
2;22581;1;1
2;22581;3;1
2;22581;1;1
2;22581;1;1
2;42511;3;1
2;42511;1;1
1;113001;2;0
1;131021;3;0
1;131021;1;1
1;114100;2;0
1;114110;1;1
1;114110;1;0
1;114110;1;0
1;114110;2;1
1;114110;1;1
1;114110;3;1
1;114110;1;0
1;131030;1;0
0;62130;3;1
0;114120;1;1
0;62061;1;1
1;131040;1;0
1;114140;1;1
2;42521;3;1
1;131050;1;1
2;22591;1;1
2;680;3;0
2;84491;1;0
1;131041;1;1
1;114160;1;0
0;84501;1;1
0;84501;1;1
0;-1;1;1
-4;84501;1;1
0;84501;3;1
1;114170;3;0
0;84511;3;1
1;131080;3;0
1;131080;1;0
1;131080;2;1
1;131080;1;1
1;131080;3;0
1;131080;1;1
1;113041;1;0
1;114180;1;1
1;114190;1;0
1;114200;1;0
1;113051;1;0
1;131081;1;1
0;113061;-4;1
0;113061;1;0
1;131091;1;0
2;841;3;0
2;841;1;1
2;841;1;1
2;841;1;1
1;131090;1;1
1;131090;1;0
1;131090;1;0
1;131110;1;0
0;114210;1;1
1;84521;-4;1
1;131111;1;1
0;84350;1;1
1;113071;1;0
0;114220;1;1
0;84541;3;1
2;22601;1;1
2;22601;3;1
0;84551;3;0
2;62140;1;1
1;114240;1;0
1;131130;2;0
1;84360;1;0
1;84561;1;1
2;42180;3;0
0;84370;1;0
1;113101;2;0
2;22290;1;1
2;22290;1;1
2;22290;3;0
2;22290;-4;1
1;131131;2;1
1;131141;2;1
1;131151;1;1
1;131151;1;0
1;113111;1;0
2;710;1;1
2;710;3;1
2;62081;1;0
2;62081;1;1
2;42531;3;1
2;42531;3;0
1;114270;1;0
1;114280;1;0
1;131161;1;1
2;720;3;1
1;131191;1;1
0;113151;1;0
0;84571;1;0
0;114300;3;1
0;84380;1;0
1;131201;1;1
0;113161;1;1
1;131221;1;0
1;113171;-4;0
0;62150;1;1
1;113181;1;1
2;22611;1;1
0;113191;1;1
0;113191;1;1
0;113191;1;1
2;42200;1;0
0;84591;1;0
0;113201;1;1
0;113201;1;1
2;-1;3;1
2;730;1;1
2;730;1;0
1;131231;1;1
0;113211;1;0
2;62170;1;1
1;114310;2;0
1;113221;1;0
1;84601;1;0
1;113221;3;1
0;114320;1;1
0;84400;3;0
0;114320;1;1
1;131170;1;1
2;42541;1;0
1;131241;1;0
0;113231;1;1
2;42210;1;0
0;113241;1;1
0;84611;-4;0
0;113251;1;1
0;114330;1;0
1;131261;2;1
1;84621;1;0
2;42551;1;1
2;42551;3;1
2;42551;1;1
2;42551;1;1
2;42551;3;1
2;42551;1;0
1;131271;1;1
1;131200;1;0
-4;114350;1;1
1;84631;1;0
1;131281;1;0
1;131220;1;1
1;131220;1;1
1;84410;1;1
1;131291;1;1
2;42220;3;1
1;131301;1;1
0;114360;1;1
0;84430;3;0
1;131311;1;1
1;131240;1;0
0;113261;1;1
2;22621;3;1
2;42230;1;1
2;22631;3;1
1;114390;1;0
2;22641;1;1
2;22641;1;1
1;84641;3;0
2;22651;3;1
2;22651;3;1
2;62190;1;1
2;62190;1;1
0;84450;1;0
-4;84450;1;0
2;22661;1;1
1;131351;2;0
1;131361;1;0
0;113281;1;0
1;114440;3;0
1;114460;1;0
2;42561;3;0
1;114470;1;0
1;114470;2;0
0;-1;1;0
0;84651;-4;0
2;42250;1;1
2;42250;1;1
2;42250;1;1
2;42250;3;1
2;42250;3;1
2;42250;3;0
-4;131260;1;0
1;84661;2;0
1;131270;1;1
1;131371;2;1
1;131371;1;1
1;84460;3;1
1;84470;1;0
-4;113311;1;1
1;113321;2;0
1;131280;1;1
0;114500;1;0
0;114500;1;1
0;114500;1;0
-4;131381;1;0
1;131391;1;1
2;42260;1;0
2;42260;1;1
1;-1;2;0
2;22330;3;0
2;22330;1;1
-4;131310;-4;0
1;131310;1;0
1;131310;1;1
2;22671;1;1
2;22671;1;0
1;113341;3;0
1;114520;3;0
0;62200;1;0
0;114530;1;0
1;114540;1;0
0;84490;1;0
2;62131;1;1
1;131411;1;0
1;113371;3;0
1;113381;3;1
-4;131421;2;1
2;84500;1;1
2;84500;1;0
1;113391;1;0
1;131431;-4;0
1;113401;1;1
1;114550;1;0
1;131441;1;1
2;42571;3;1
2;42270;1;1
1;131320;2;0
1;131330;1;1
0;84671;1;0
1;114570;1;0
1;114570;1;0
1;131451;1;1
1;131461;3;1
2;62151;1;1
2;62151;1;0
1;131471;1;1
2;861;3;0
1;84510;1;1
1;131481;3;1
1;131481;1;1
1;114580;1;1
1;114580;2;0
1;131350;1;1
1;114590;1;0
0;113411;1;0
1;131360;1;1
0;62161;1;0
1;131370;1;0
1;114610;2;0
1;131501;1;1
0;113431;1;1
1;131380;2;0
0;62210;1;0
0;62220;3;0
1;131521;3;1
1;114620;1;0
1;131531;1;1
1;113441;1;1
0;62230;1;0
2;84691;3;1
1;114630;2;0
2;62171;3;0
0;113461;1;0
0;113471;3;1
1;131541;1;1
1;131551;1;0
1;131561;1;1
1;114640;1;0
1;113501;2;0
1;84721;1;0
1;131591;3;0
1;131591;1;1
1;131601;2;0
1;113511;2;0
1;131611;1;1
1;131621;1;1
1;113521;1;0
1;113531;1;0
1;131631;1;0
1;113541;3;0
1;131400;3;1
1;84731;1;0
2;42591;1;1
2;42591;3;1
1;113551;3;0
0;114660;1;0
0;114660;3;1
0;114660;1;1
1;114670;1;0
1;131410;1;1
1;114680;1;0
2;62181;1;1
1;114690;1;0
1;131420;1;1
1;114700;1;1
1;131430;1;0
2;84540;1;1
1;131440;2;1
2;42601;1;1
2;42601;1;0
2;42601;1;1
2;750;3;1
2;750;1;0
2;750;1;0
2;750;3;0
1;113561;1;1
1;114710;3;0
-4;42280;1;0
2;42280;1;1
-4;114730;3;1
0;113571;1;1
2;22681;3;0
1;113581;2;0
0;113591;1;0
1;113611;1;0
1;113611;3;1
1;113621;1;0
1;131460;2;0
2;22360;3;1
1;114750;2;0
1;114760;1;0
1;113631;1;0
2;22691;3;1
2;22691;3;1
1;113661;-4;0
2;22370;1;0
2;22370;1;1
2;22380;3;0
2;22380;3;1
2;22380;3;0
1;131651;3;0
1;113681;1;0
1;131480;2;1
1;114790;1;0
1;113711;1;0
0;84741;1;0
0;84741;1;1
0;84741;1;0
0;113721;1;0
1;131500;1;0
2;871;3;1
0;114820;2;1
0;84590;1;0
1;131671;1;1
1;131671;2;1
1;113751;2;0
0;84751;1;1
0;84751;1;1
0;84751;1;1
0;84751;1;1
0;-1;1;1
0;62191;1;0
2;42631;2;1
1;131520;1;1
2;84761;1;0
1;114850;1;0
0;113771;1;1
0;113781;1;0
2;22701;3;1
1;131681;1;1
1;131540;2;0
1;131550;1;1
1;131560;2;1
1;114860;1;0
2;42320;3;1
2;42320;1;0
2;42320;1;1
1;113801;1;0
1;84600;1;1
1;84781;1;0
0;114880;1;1
1;-1;1;0
1;131701;1;1
2;84610;1;1
2;84610;1;0
2;84610;1;0
1;131580;2;1
2;42330;1;1
2;42330;1;0
2;42330;1;1
2;42340;1;1
1;131711;3;1
1;114900;1;0
1;131721;1;1
1;113811;1;1
1;113821;-4;0
0;113831;1;0
1;131741;1;0
2;42641;1;1
1;84620;1;0
1;84630;1;1
0;113861;1;0
1;113871;1;0
1;131600;1;1
1;131610;1;1
1;114920;1;0
1;114930;1;0
1;113891;3;1
0;114940;1;1
1;84640;2;1
0;114950;1;1
2;22711;-4;1
2;42350;1;1
2;42350;1;0
2;42350;1;1
2;-1;1;0
2;42350;1;1
2;42350;1;0
2;22390;3;0
1;131751;1;1
2;770;3;0
0;84811;1;0
0;114970;1;0
1;113911;2;0
1;131771;1;1
2;22400;1;0
0;84650;1;0
1;131630;1;0
2;22410;-4;0
1;-1;1;1
0;114990;-4;0
0;113921;1;1
0;113921;1;1
2;22731;3;1
0;113951;1;0
1;113961;1;0
-4;84821;1;0
0;113971;1;1
0;115010;3;1
0;84660;1;0
2;62250;1;1
1;131660;1;0
1;84841;1;0
1;131670;3;1
1;84670;1;0
1;115020;1;1
1;115030;2;1
1;113981;1;0
1;131680;2;1
2;42651;1;1
2;42651;1;1
1;84680;1;0
1;131700;1;1
1;131710;3;0
1;131831;3;1
1;115060;1;0
1;115070;3;0
1;131841;1;1
1;84851;1;1
2;42360;3;1
0;115080;1;0
0;115090;1;1
1;131740;1;0
1;131851;2;1
2;780;3;1
2;62270;3;1
2;62270;3;1
2;62270;3;1
2;62270;1;0
2;62270;1;0
0;62201;3;0
0;62280;1;0
1;131881;1;0
1;115100;1;1
1;131891;1;1
0;115110;1;1
0;84861;1;0
1;84871;1;0
0;115120;1;1
1;131901;1;1
1;84710;3;1
1;114051;1;0
0;115130;1;0
0;62290;1;0
1;115140;1;0
0;62310;1;0
2;42370;-4;1
1;115170;1;0
0;115180;1;1
1;114081;1;0
1;114091;1;0
2;42380;1;1
1;115190;1;0
0;115200;1;1
1;114101;1;0
-4;42681;1;0
0;62320;1;0
1;84881;1;0
1;84901;1;0
-4;114111;1;0
-4;114111;1;0
2;891;1;0
0;62330;1;0
2;84740;-4;0
2;84750;1;0
1;131911;3;1
1;131780;1;1
1;114121;1;0
1;114131;2;0
0;84760;1;0
1;131790;3;0
1;131921;1;1
2;62211;3;1
2;42691;1;0
2;42691;1;1
2;-1;1;1
1;131810;1;0
1;131810;1;1
1;115220;3;0
1;84921;2;1
1;131941;3;1
2;42390;3;1
2;42390;3;1
1;131830;1;0
1;131840;1;0
0;62340;1;0
0;115230;1;0
1;115250;1;0
1;131850;3;1
1;115260;1;0
0;115270;1;1
2;84770;1;1
1;131860;2;0
1;114161;1;0
1;114171;2;0
2;42400;1;1
1;131981;2;1
1;131900;1;0
1;131910;1;0
1;131920;1;0
1;84780;-4;0
1;131930;3;0
2;22771;3;1
2;22771;1;1
2;22771;1;0
2;22771;3;0
2;42711;3;1
2;42711;1;1
2;42711;2;1
1;115310;1;1
1;114181;1;0
0;84790;3;0
2;42721;1;1
2;42721;3;1
1;131940;1;0
1;114191;1;1
1;131950;1;0
0;114201;1;0
1;132011;1;1
1;115330;1;0
2;22781;3;0
0;115340;1;1
1;131970;-4;1
1;115350;1;1
1;132041;1;0
1;132000;1;1
1;132000;1;0
0;114231;1;1
2;790;1;0
0;-1;1;0
1;132051;2;0
2;901;3;0
2;84810;1;1
2;22440;3;1
1;132020;1;0
2;22791;3;1
2;22791;1;1
2;22791;1;1
1;84830;3;1
1;84951;1;0
1;-1;2;0
1;132030;1;0
1;132081;1;0
1;132040;1;0
0;115390;1;0
1;115400;3;0
1;115410;2;0
1;132050;1;0
2;22811;1;1
2;22811;3;1
2;22811;3;1
2;42751;3;1
2;800;3;1
1;132101;1;1
0;84961;1;0
1;132111;1;0
2;22821;1;0
1;115430;3;1
2;62231;1;1
1;132060;2;1
1;132070;1;1
0;114261;1;1
0;115450;1;1
0;115450;1;1
1;115460;2;0
2;42761;-4;1
0;114291;1;1
1;132151;1;0
0;84850;2;1
1;132090;3;1
2;-1;1;0
1;132100;3;0
1;132161;1;1
0;84860;1;0
0;84860;2;1
1;132171;1;1
0;62241;1;1
1;84870;1;0
0;114311;1;0
2;42781;3;1
0;115500;1;0
0;115500;1;1
0;115500;1;1
1;115510;3;1
-4;114321;1;0
1;114331;1;0
2;42410;3;1
2;22831;1;1
2;22831;1;1
1;115520;1;0
0;115530;1;0
0;115530;1;1
0;115530;1;1
1;115540;1;0
1;84991;1;0
1;84991;1;1
1;84991;3;1
2;22841;1;0
1;114341;1;0
0;114351;3;0
1;114361;2;0
1;84880;1;0
1;115550;1;0
0;114371;1;0
0;114371;1;1
1;115570;2;0
2;22460;1;1
2;22460;2;0
1;115590;1;0
1;115600;1;0
1;132140;1;0
1;132191;1;1
1;132150;1;1
1;132150;2;1
2;42791;1;0
2;42791;3;1
1;115610;1;1
1;132211;1;1
2;22861;1;1
2;22861;3;1
1;132231;3;1
1;114391;2;0
1;115620;1;1
0;114401;1;1
2;810;1;0
2;810;3;0
1;114421;1;0
1;115640;1;0
1;85011;1;0
1;132251;1;0
1;84890;1;1
1;132160;2;1
1;84900;1;1
1;114441;2;0
1;115690;1;0
2;42440;1;1
1;114451;1;0
0;115700;3;1
2;22470;1;1
2;22470;3;1
2;22470;3;0
2;22470;1;1
1;132271;3;0
1;115710;1;0
0;84930;1;0
0;62370;1;0
1;132281;1;0
1;132170;2;0
2;22871;3;1
2;62390;1;1
2;62390;1;0
1;85021;2;0
1;115720;3;0
1;132291;2;1
1;132301;1;1
0;115740;1;1
2;22881;-4;1
2;22881;1;1
-4;22881;1;0
2;42811;3;1
2;42811;1;0
2;42811;1;1
2;42811;1;1
2;42450;1;1
1;132190;3;1
1;132190;3;1
1;114501;1;0
2;42821;3;1
1;114511;1;1
2;42831;3;1
2;42831;1;1
1;132311;2;1
1;84950;1;0
1;132321;1;0
0;115790;1;1
0;115790;1;0
0;114521;3;0
0;114531;1;1
0;114541;1;1
2;830;3;0
2;830;1;1
2;42460;3;1
1;114571;2;1
1;132351;1;1
0;115830;-4;0
2;22500;3;1
1;132371;1;0
1;132230;1;0
2;42841;2;1
1;114581;1;0
1;84960;1;0
2;921;3;1
0;115840;1;1
0;62400;1;0
1;115850;3;0
2;84970;1;0
0;62261;1;0
-4;132240;1;0
1;132391;-4;1
2;22891;3;1
2;22901;3;1
1;132260;1;1
1;115860;3;1
2;42470;3;0
2;42470;1;1
1;132270;2;1
2;42851;3;1
2;42851;3;0
2;42851;3;1
1;132401;1;0
1;132411;1;1
1;132421;1;1
1;132421;3;0
1;132421;2;1
1;114611;1;1
1;132421;1;0
2;22921;3;1
1;132441;1;0
2;22941;3;1
1;132451;1;1
1;132290;-4;1
0;115910;1;1
2;22510;3;1
1;132300;1;0
0;114651;1;1
1;114661;1;0
0;62271;1;0
1;132471;2;0
1;132310;1;0
1;132310;1;1
1;132320;1;0
2;42500;1;0
1;132481;1;0
1;114671;1;1
2;42861;1;1
1;115960;2;0
1;132330;1;0
1;115970;-4;0
1;132340;1;1
0;115980;1;1
2;42871;3;0
2;22520;1;1
2;22520;1;1
1;115990;1;0
0;84990;1;0
0;116010;1;0
2;22951;1;1
2;22951;3;1
0;116020;1;1
1;132350;3;1
0;116030;1;0
1;132360;1;0
1;132511;1;1
-4;132511;1;1
0;114701;1;0
1;132370;-4;0
1;114711;1;0
1;116040;2;0
1;132380;2;0
2;22530;1;1
-4;62410;1;0
2;931;1;1
2;22961;1;1
1;132390;1;0
1;116050;3;0
2;85000;3;1
1;132400;1;0
0;85061;1;1
1;116060;3;0
0;62420;1;1
2;22540;1;1
0;114721;1;0
1;85071;3;1
2;42891;1;0
2;42510;3;1
2;22550;3;1
0;85020;1;0
0;114761;1;1
1;116090;1;0
1;132521;1;0
1;85081;1;0
0;114771;1;1
0;114771;1;1
1;132440;1;0
2;22981;1;0
2;22981;1;1
2;-1;3;1
0;116110;1;0
2;941;1;0
2;941;1;0
0;62440;3;1
0;62440;1;0
2;42520;3;1
1;114801;2;0
1;132450;3;0
2;22991;3;1
1;85030;1;1
2;23001;1;1
2;23001;1;1
1;132531;2;0
1;116120;1;1
1;132460;3;1
1;132541;3;0
1;116130;1;0
1;132571;2;1
1;114841;1;1
1;85040;1;0
1;132581;1;0
1;114851;3;0
1;132591;1;1
1;132480;1;1
0;62450;3;1
2;42530;3;0
2;62460;-4;0
1;132490;2;1
0;114861;1;0
0;85101;1;0
1;116140;3;1
2;42911;3;0
2;42911;1;0
0;114871;1;1
0;116150;1;1
1;132611;1;0
1;116160;1;0
2;23011;3;0
2;-1;1;1
1;114881;2;0
1;114891;1;0
-4;114901;1;0
0;114901;3;0
0;114901;1;1
1;114911;3;0
-4;116170;1;0
1;85060;1;0
1;132510;1;1
-4;-1;3;0
0;116200;1;0
1;132530;3;0
1;132530;3;1
1;132540;1;0
1;116210;3;0
1;132560;1;0
0;114931;1;1
0;114931;1;1
1;114941;1;0
0;114951;1;0
1;116220;1;0
1;114961;2;1
1;114971;2;1
1;132570;1;0
1;132580;3;1
-4;132641;1;0
1;116240;2;0
1;132661;1;0
1;132671;1;1
1;132681;2;1
1;132681;2;1
1;132681;1;0
-4;132681;1;0
0;116260;1;0
0;62281;1;0
2;23051;3;0
2;23051;1;1
1;132691;1;0
1;132701;2;0
2;23061;3;1
2;23061;1;1
1;132590;1;0
1;115001;2;0
1;132600;2;0
1;116270;2;0
0;85131;1;1
0;-1;1;1
2;23071;3;1
1;132610;1;0
0;-1;1;0
0;115011;1;1
1;132711;1;0
0;85141;1;0
0;116290;1;1
1;85080;1;0
-4;115021;1;0
0;85151;1;0
0;115021;1;1
1;115031;1;0
1;132640;1;0
1;116300;3;0
1;116300;1;0
-4;115041;1;1
1;132650;1;0
1;115051;1;1
1;115061;3;1
2;42931;2;1
2;42931;1;1
2;42931;3;1
2;42550;3;0
1;85171;3;0
2;22570;1;1
1;-1;1;1
1;132670;1;0
1;132670;1;0
1;116330;1;0
1;132670;1;0
1;132670;1;1
1;132670;2;1
-4;116340;1;0
1;116340;1;1
2;23091;3;1
1;132680;1;0
1;132690;1;0
1;132700;1;0
1;115071;1;0
1;132710;1;0
1;132710;1;1
1;132720;1;1
0;85120;1;0
1;132730;1;1
1;132740;1;0
1;85181;1;1
2;42560;2;1
1;115081;1;0
1;132731;3;1
1;-1;1;1
1;132741;3;1
1;-1;1;0
0;116360;1;1
1;85191;3;1
1;115091;3;0
2;42951;3;1
1;132751;1;0
1;132751;1;0
1;132751;1;1
0;115121;1;1
1;132760;1;0
1;132760;2;1
1;132760;1;0
1;132760;1;0
1;116380;1;0
1;-1;1;1
1;132770;1;1
2;42961;1;0
2;42961;1;1
2;42961;3;0
0;115131;1;1
2;23101;3;1
1;116390;-4;0
1;132781;1;1
1;132780;1;0
1;132780;1;0
1;132780;1;1
1;132790;1;0
0;116400;1;1
1;132810;1;0
0;115151;1;1
1;115171;1;0
1;116420;1;0
1;85140;1;0
2;23111;1;0
1;-1;1;1
1;115201;1;1
1;116440;1;0
1;132840;1;0
1;132840;1;1
2;62291;1;0
2;62291;3;1
1;132811;1;0
1;115211;1;0
2;42570;1;0
2;22580;3;1
2;22580;2;1
2;62301;1;0
2;62301;1;1
0;115221;1;1
1;116450;2;1
0;116460;1;0
1;132831;1;0
-4;132870;1;0
1;132870;1;1
1;85160;3;1
1;132870;1;1
0;115231;-4;0
0;85241;1;0
1;132841;3;0
1;132880;1;0
1;132851;2;1
0;85251;1;1
1;116480;1;0
1;132900;1;0
1;132881;1;0
0;62321;1;1
2;42580;3;1
2;22600;3;1
2;22600;1;0
-4;42971;1;1
2;42590;1;0
2;42590;1;0
1;132891;2;1
1;116520;1;0
1;132930;1;0
2;22610;1;0
2;22610;1;1
2;-1;1;1
0;116530;1;1
0;116530;1;1
0;116530;1;1
0;116530;1;1
1;116540;1;1
0;116550;1;0
0;62480;1;0
2;23131;1;1
1;132901;2;0
1;132940;3;1
2;961;1;1
2;961;3;1
1;132950;2;0
2;-1;1;1
1;116570;1;0
2;22620;3;1
1;132921;1;1
1;132921;1;1
0;116590;1;1
0;115271;3;1
1;115281;3;0
1;132931;2;1
1;115281;1;0
1;115291;1;0
1;132960;1;0
1;85170;2;1
2;43001;1;1
0;115311;1;1
0;85301;1;0
0;115311;1;1
1;132941;1;1
2;23151;1;1
2;23151;1;0
2;23151;3;1
1;85311;1;0
1;115321;1;0
0;116600;1;1
1;116610;1;0
1;132980;1;0
2;62490;1;1
2;62490;1;1
1;115331;1;0
2;22630;1;1
0;115341;1;1
1;132971;1;0
1;115351;3;0
1;132981;1;0
1;132991;2;0
2;62500;3;1
2;850;1;1
2;850;-4;1
0;85321;1;0
0;85321;-4;0
0;115361;1;1
1;115371;1;0
1;115371;1;0
1;115381;1;0
2;43011;3;1
2;43011;3;1
-4;132990;3;0
2;971;3;1
2;971;1;1
2;971;1;1
2;971;3;1
1;133000;2;1
1;133010;1;0
1;133001;2;0
1;-1;1;1
1;133001;2;1
1;133021;1;0
1;133021;2;0
0;116630;1;0
0;115401;3;0
1;85331;1;0
2;42620;1;0
2;42620;1;1
2;22670;1;1
2;22670;3;1
1;116640;1;0
-4;133020;1;0
0;115411;1;0
0;115411;1;1
1;115431;1;0
0;-1;1;1
0;85341;1;1
0;85341;1;0
0;115441;1;1
1;116660;3;0
1;115451;1;0
2;62341;3;1
1;115461;1;1
2;62361;1;1
2;62361;3;0
1;115471;3;0
2;42630;3;0
2;42630;3;0
1;133040;1;0
1;116670;1;0
1;115481;2;1
2;62510;3;1
1;133050;1;0
1;116680;3;1
1;116690;1;0
2;42640;1;0
1;115491;2;0
1;133060;2;1
2;22680;1;1
0;85210;1;0
0;116700;1;0
1;116710;1;1
1;116720;1;0
2;62381;1;1
2;62381;3;1
2;62381;1;0
2;42650;1;1
2;23171;1;1
2;22690;1;0
2;22690;3;1
2;22690;3;1
2;22690;3;1
1;116740;1;0
0;116750;1;0
1;116770;2;0
1;133061;3;1
1;116780;2;0
1;115521;2;0
1;115531;2;0
2;23181;1;1
2;23181;1;1
0;62520;3;0
2;23191;1;1
2;23191;1;0
2;23191;3;1
1;133100;1;0
1;115551;3;0
1;115551;3;1
1;115551;3;0
2;62530;3;1
1;133110;1;1
2;43021;3;0
2;43021;1;1
2;43021;1;0
1;133120;1;0
1;116810;1;0
0;116820;1;1
1;-1;3;1
1;133130;1;1
1;116830;1;0
1;116830;3;0
1;85220;1;0
1;133081;1;0
1;133081;3;0
1;133081;1;0
0;115571;1;1
0;62540;1;0
2;42670;1;1
2;42680;3;1
2;42680;1;0
1;133140;1;0
1;133150;3;0
1;85230;1;1
1;133091;2;1
1;133101;1;1
1;115581;1;1
2;22700;3;1
2;22700;1;0
2;22700;1;1
2;22700;1;1
1;133170;1;0
1;-1;1;1
1;133170;1;0
1;133170;3;1
1;133180;1;0
1;133190;2;0
0;85391;3;1
0;85391;2;1
0;85391;1;0
1;133121;1;0
1;133200;1;0
1;133210;2;0
1;133131;1;1
1;115601;3;0
1;133131;1;0
1;133131;1;1
1;133131;3;1
1;133131;1;1
0;116860;1;0
1;116870;-4;0
1;116880;1;0
2;85240;1;0
1;133141;1;0
0;85250;1;0
1;133151;2;1
1;115611;3;0
1;115611;1;0
1;115611;1;0
1;115611;1;0
1;133161;1;0
1;133161;1;1
1;133161;2;1
1;133161;1;1
1;116900;1;0
2;43041;1;1
2;43051;1;1
2;981;3;0
1;133171;1;0
1;133181;1;1
1;115641;2;0
1;133191;3;1
1;133191;2;1
1;133191;1;0
1;133191;2;0
2;42710;1;0
2;23201;3;1
1;133201;2;0
1;115661;1;0
1;115671;1;1
1;116930;3;0
1;133290;1;0
1;133300;2;1
2;43061;1;1
2;43061;1;1
-4;43061;1;1
2;43061;1;1
2;43061;3;0
2;43061;1;1
2;43071;3;0
2;43071;1;1
2;85411;1;0
2;85411;1;0
1;133310;1;0
0;116950;1;1
1;133221;2;1
1;133320;1;1
0;62411;1;0
1;133231;3;1
1;115691;2;0
1;133330;1;0
2;62421;1;1
1;133340;1;1
1;115701;1;0
2;22720;1;1
1;133350;1;0
2;991;1;1
0;116960;1;1
0;62570;1;0
0;116970;1;1
1;133251;1;0
0;-1;1;0
0;115721;1;1
0;115721;1;1
0;115721;1;1
1;85270;1;1
1;133360;1;1
1;133271;1;1
1;133271;1;0
1;115741;1;0
1;115751;1;0
1;115751;1;0
1;115761;1;0
1;115771;1;0
1;115781;1;0
1;133281;3;0
1;115791;3;0
1;133301;1;1
1;133311;1;0
1;133370;1;0
2;62580;1;1
1;133390;1;0
1;133390;2;0
1;133321;-4;1
1;116990;3;0
1;133410;1;0
1;133410;1;0
0;117000;1;1
1;133331;1;0
0;85290;1;0
1;133420;1;0
1;115821;3;0
1;133341;3;1
1;133341;3;1
1;133430;2;0
0;115841;1;1
1;133440;1;0
1;133450;1;1
0;85300;1;0
0;117010;1;1
2;23211;1;1
2;23211;1;0
